YYYYMM,Long_ACCRUAL_ADJ,Short_ACCRUAL_ADJ,Spread_ACCRUAL_ADJ,Long_ASSET_GROWTH,Short_ASSET_GROWTH,Spread_ASSET_GROWTH,Long_COMPOSITE_ISSUE,Short_COMPOSITE_ISSUE,Spread_COMPOSITE_ISSUE,Long_DISTRESS,Short_DISTRESS,Spread_DISTRESS,Long_GP_ADJ,Short_GP_ADJ,Spread_GP_ADJ,Long_INVASSET,Short_INVASSET,Spread_INVASSET,Long_MOMENTUM,Short_MOMENTUM,Spread_MOMENTUM,Long_NOA,Short_NOA,Spread_NOA,Long_OSCORE,Short_OSCORE,Spread_OSCORE,Long_ROA,Short_ROA,Spread_ROA,Long_STOCK_ISSUE,Short_STOCK_ISSUE,Spread_STOCK_ISSUE
200406,0.019214,0.021641,-0.002426684,0.028125,0.011337,0.01678786,0.014458,0.018061,-0.003602806,0.030796,0.038431,-0.007635216,0.021592,0.004569,0.017023639,0.019722,0.013439,0.006283915,0.017941,0.010775,0.00716606,0.031583,0.02324,0.008343338,0.020323,0.045076,-0.02475252,0.013432,0.025241,-0.011809062,0.008359,0.010159,-0.001799646
200407,-0.049971,-0.08925,0.03927823,-0.074764,-0.069296,-0.005468295,-0.020244,-0.061293,0.041049525,-0.020755,-0.045651,0.024895836,-0.061418,-0.026671,-0.034747841,-0.051909,-0.027656,-0.024253366,-0.082982,-0.038563,-0.044419346,-0.043353,-0.049785,0.006431964,-0.052216,-0.101308,0.049091956,-0.058151,-0.070542,0.012391193,-0.030901,-0.063697,0.032796079
200408,-0.040199,-0.011603,-0.02859565,-0.018827,0.006265,-0.025091684,0.026228,-0.010704,0.036931325,0.003214,-0.000639,0.00385285,0.002702,0.032912,-0.030209741,-0.009837,-0.00595,-0.003886965,-0.022015,0.003422,-0.025437016,0.00318,0.007787,-0.004606926,-0.015339,-0.021282,0.005942228,-0.016092,0.011936,-0.028028082,0.002488,-0.003604,0.006091528
200409,0.020536,0.037567,-0.017030969,-0.014468,0.031316,-0.045784448,-0.014629,0.035793,-0.050421409,0.018521,0.04089,-0.022369188,0.017667,-0.006758,0.024424823,0.051872,0.037756,0.014116164,0.073357,0.007466,0.06589123,0.015272,0.007452,0.007819722,0.023685,0.049061,-0.025376095,0.001614,0.036376,-0.034761496,0.000666,0.025742,-0.025076144
200410,0.036064,0.001817,0.034247596,0.025939,0.003833,0.022106763,-0.004918,0.019035,-0.023952975,0.019683,0.036162,-0.016479396,0.027453,0.010023,0.017429733,0.001756,0.003093,-0.001337424,0.027225,0.057247,-0.030022782,0.017405,-0.006914,0.024318585,0.031126,-0.003585,0.034710974,0.01959,0.01417,0.005420249,0.015022,-0.001217,0.016239733
200411,0.05177,0.055224,-0.003453882,0.051096,0.052308,-0.001212368,0.02394,0.063881,-0.039940828,0.051558,0.062936,-0.011377518,0.029495,0.039212,-0.00971699,0.066722,0.039749,0.02697306,0.098301,0.039457,0.058843446,0.057686,0.03756,0.020126492,0.028903,0.108825,-0.079921107,0.033992,0.064838,-0.030845573,0.03874,0.044462,-0.005722335
200412,0.027102,0.059668,-0.032565891,0.045403,0.030127,0.0152762,0.029479,0.036686,-0.007206714,0.017721,0.049809,-0.03208814,0.042143,0.042447,-0.00030344,0.015405,0.01051,0.004895082,0.020143,0.065751,-0.045607887,0.033461,0.019189,0.014271555,0.035918,0.05575,-0.019832136,0.040899,0.047159,-0.006259487,0.037654,0.020952,0.016702361
200501,-0.027008,-0.024777,-0.002230894,-0.045966,-0.061079,0.015112765,-0.029205,-0.026699,-0.002505467,-0.017558,-0.037107,0.019548566,-0.001996,-0.020775,0.018779285,-0.020424,-0.021584,0.001159269,-0.041308,-0.065337,0.024029073,-0.021286,-0.041897,0.020611217,-0.034904,-0.037568,0.0026642,-0.018484,-0.056555,0.038071602,-0.015164,-0.043759,0.028594731
200502,0.03986,0.016462,0.023398277,0.027301,0.018389,0.008911886,0.010252,0.006749,0.003502974,0.057485,-0.000953,0.058437755,-0.0018,-0.006651,0.004851343,0.056525,0.105469,-0.048943528,0.055808,0.039005,0.016803593,-0.003443,0.017223,-0.020665311,0.039042,0.023781,0.01526035,0.044017,0.008014,0.036003739,0.020073,0.02914,-0.009066972
200503,-0.012467,-0.036001,0.023533722,-0.021213,-0.023384,0.002170547,0.001389,-0.030262,0.031650777,-0.026462,-0.039823,0.013361155,-0.005947,-0.041174,0.035227055,-0.033326,-0.026968,-0.006358065,-0.015673,-0.026303,0.01063003,-0.04115,-0.011864,-0.029285807,-0.023555,-0.05295,0.029395598,-0.027028,-0.027751,0.000723139,-0.020051,-0.018872,-0.001178973
200504,-0.025575,-0.035457,0.00988194,-0.013084,-0.02064,0.007556203,-0.004002,-0.017444,0.013441574,-0.031053,-0.056247,0.025193469,-0.03118,-0.005776,-0.025404236,-0.060886,-0.032576,-0.028309778,-0.064208,-0.025224,-0.038984494,-0.016082,-0.009056,-0.007025829,-0.019893,-0.05192,0.032026663,-0.029909,-0.023657,-0.006251622,-0.023903,-0.007199,-0.016703648
200505,0.060452,0.054963,0.005488747,0.033833,0.053683,-0.019850604,0.029314,0.039043,-0.009728823,0.034097,0.068703,-0.034606277,0.043727,0.027924,0.015802415,0.040789,0.064425,-0.023636119,0.061823,0.048418,0.013405133,0.057071,0.059529,-0.002457429,0.05238,0.041264,0.011116004,0.04503,0.057428,-0.012397869,0.039262,0.03819,0.001072082
200506,0.017643,0.034146,-0.016503784,0.027799,0.015244,0.012554818,0.005609,0.020518,-0.014909563,0.004326,0.035284,-0.030958012,0.006176,0.016802,-0.010626316,0.011779,0.048663,-0.036883851,0.058585,0.003219,0.055366812,0.016381,0.034017,-0.017635271,-0.012078,0.043974,-0.056051979,-0.007586,0.03609,-0.043676744,0.001793,0.021383,-0.019590693
200507,0.041548,0.063845,-0.022297384,0.04708,0.041986,0.005093501,0.036404,0.035748,0.00065633,0.039165,0.062181,-0.023016165,0.038444,0.020545,0.017899697,0.042726,0.074017,-0.031291108,0.057628,0.064335,-0.006707503,0.049587,0.051357,-0.001770014,0.054255,0.061357,-0.007101559,0.04342,0.061292,-0.017871502,0.039732,0.031161,0.008571422
200508,-0.016607,-0.014297,-0.002309459,0.00039,-0.016661,0.017051372,-0.003719,0.003958,-0.007676883,0.014628,-0.030648,0.045276659,-0.029742,-0.015985,-0.013757033,0.005519,-0.014435,0.019953967,0.010085,-0.030139,0.040224596,-0.005286,-0.020834,0.015548337,-0.004241,0.009778,-0.014019036,-0.000828,-0.007652,0.006823927,-0.017561,-0.001308,-0.016252563
200509,0.010097,0.009133,0.000963688,0.015376,0.00681,0.008566111,-0.009023,0.02727,-0.036293323,0.022225,-0.02966,0.051885277,-0.018859,0.010591,-0.029449307,0.001946,0.023192,-0.021246286,0.039368,-0.015947,0.055315254,0.004037,-0.001794,0.005830635,0.001162,0.010845,-0.009682523,0.009242,0.00201,0.007231826,0.001604,0.005654,-0.004050059
200510,-0.02083,-0.037824,0.016994509,-0.037716,-0.003746,-0.033970511,-0.015704,-0.005667,-0.010036878,-0.049161,-0.015541,-0.033619545,0.001001,0.022608,-0.021606936,-0.024719,-0.049853,0.025134539,-0.027063,-0.014455,-0.012607637,0.006724,-0.030968,0.037692103,-0.03493,-0.064036,0.029106182,-0.04204,-0.046611,0.004570287,-0.017344,0.000338,-0.017681405
200511,0.048315,0.070597,-0.022281954,0.044878,0.055791,-0.010912918,0.048957,0.03842,0.010536768,0.050385,0.032932,0.017453171,0.031439,0.041426,-0.009986884,0.023019,0.050973,-0.027953693,0.039242,0.037178,0.002063836,0.043123,0.037667,0.00545573,0.04896,0.039295,0.009664731,0.045517,0.04184,0.003676618,0.03722,0.035247,0.001972465
200512,0.001683,-0.004628,0.006310906,-0.012671,0.002961,-0.015631704,-0.02044,0.014174,-0.034613416,-0.016776,0.001291,-0.01806694,-0.007403,0.002471,-0.009873592,0.006635,0.00832,-0.001685408,0.018184,-0.001934,0.020117094,-0.006173,-0.001684,-0.004488837,-0.012514,0.012133,-0.024647316,-0.012649,-0.003763,-0.008886242,-0.007183,0.006372,-0.013555325
200601,0.019221,0.080714,-0.06149309,0.060458,0.022544,0.037913377,0.018873,0.066092,-0.047218462,0.040144,0.059487,-0.019342935,0.014892,0.01634,-0.001448134,0.037072,0.068168,-0.031096366,0.098986,0.05059,0.048395362,0.024727,0.042567,-0.017839755,0.035985,0.064699,-0.028714621,0.055163,0.049198,0.005964497,0.027287,0.031837,-0.00454965
200602,-0.017647,0.009808,-0.027455048,0.004749,-0.008133,0.012881405,-0.000437,-0.024223,0.023785714,-0.038317,-0.01145,-0.026866858,0.007016,0.013654,-0.006638407,0.019584,-0.025461,0.04504429,-0.05554,-0.009555,-0.045985274,0.008023,-0.019073,0.027095683,-0.015302,0.016923,-0.032225414,-0.037093,0.002825,-0.039917894,0.00658,0.003334,0.003245798
200603,0.016447,0.02693,-0.010483185,0.019758,0.021627,-0.001868968,0.023123,0.018068,0.005054825,0.029339,0.010949,0.018390412,0.021759,0.007838,0.013921004,0.020885,0.043691,-0.0228061,0.042092,0.015826,0.026266093,0.006112,0.02351,-0.017397783,0.010858,0.016975,-0.006117491,0.02711,0.01746,0.009650425,0.011207,0.019798,-0.008590962
200604,-0.011927,0.005199,-0.017126157,-0.023335,0.018067,-0.041401306,0.011119,0.008768,0.002350042,-0.008413,0.003056,-0.01146973,-0.006538,0.03279,-0.039327143,0.0134,0.014697,-0.001296666,0.020044,0.006032,0.014011816,0.000678,-0.009582,0.010260125,-0.00239,0.008888,-0.011278446,0.005349,0.001751,0.003597636,0.003984,0.033922,-0.029937418
200605,-0.057768,-0.046166,-0.011601408,-0.026152,-0.059732,0.033580546,-0.030357,-0.057952,0.027595036,-0.041953,-0.022288,-0.019664953,-0.029835,-0.034747,0.00491214,-0.037999,-0.054584,0.016585708,-0.079498,-0.014682,-0.064815401,-0.05149,-0.04946,-0.002030608,-0.046222,-0.05239,0.006168202,-0.05175,-0.053789,0.002038825,-0.026618,-0.05243,0.025811777
200606,0.008986,0.012662,-0.003676445,-0.007054,0.006048,-0.013101976,-0.000661,0.012372,-0.013033003,0.003546,0.001682,0.001864905,0.000251,-0.006848,0.007098828,-0.017641,0.022112,-0.039752878,-0.004297,-0.012218,0.007921507,-0.007474,-0.007767,0.000292723,-0.002548,0.003748,-0.006296585,0.00241,-0.011166,0.013575523,0.000697,0.016067,-0.015369984
200607,-0.038869,-0.030165,-0.008704416,-0.009059,-0.009969,0.000910312,-0.009282,-0.006141,-0.003140944,0.014428,-0.02903,0.043457916,-0.008184,0.017568,-0.025751784,-0.019485,-0.022321,0.002836199,-0.058302,-0.037169,-0.021133592,0.001203,-0.026048,0.027251023,0.010423,-0.052839,0.063261751,0.003471,-0.031149,0.034619876,0.004449,-0.013993,0.018442466
200608,0.027909,0.017423,0.010486054,0.045009,0.006337,0.038671728,0.030338,0.026978,0.003359852,0.020383,0.051882,-0.031498794,0.027463,0.015069,0.012394555,0.031582,-0.02175,0.053332292,-0.023202,0.069131,-0.092332773,0.030205,0.008336,0.021869115,0.032112,0.030614,0.001497677,0.027658,0.028579,-0.000920826,0.027482,0.002559,0.02492283
200609,0.01078,0.001242,0.009538058,0.037719,0.027305,0.010413298,0.038512,0.019736,0.018775502,0.021155,0.006099,0.015055965,0.036749,0.031459,0.005290066,0.019966,0.007033,0.0129327,0.021446,0.024615,-0.003168893,0.036249,0.009785,0.026464792,0.020591,0.000048,0.02054296,0.018613,0.011715,0.006897847,0.031312,0.011844,0.019467922
200610,0.026664,0.056336,-0.029671279,0.029441,0.050668,-0.021226443,0.048388,0.032397,0.015990145,0.032249,0.060152,-0.02790316,0.03443,0.022261,0.012169846,0.043845,0.067688,-0.023843831,0.065602,0.054552,0.0110501,0.022652,0.037175,-0.014522656,0.036957,0.078097,-0.041139878,0.043016,0.049909,-0.006892504,0.030734,0.040791,-0.010057119
200611,0.017987,0.027868,-0.009880749,0.006726,0.03954,-0.032813809,0.019238,0.0257,-0.00646162,0.030057,0.021846,0.00821068,-0.000973,0.011308,-0.012280441,0.020255,0.0552,-0.034945696,0.022961,0.060338,-0.037377414,0.025084,0.026612,-0.001527865,0.036287,0.031098,0.005188373,0.035866,0.019572,0.016294053,0.015734,0.026206,-0.010472047
200612,-0.020623,0.004523,-0.025146215,0.031472,-0.016824,0.04829679,0.030946,0.00588,0.025066489,-0.003754,0.021651,-0.025405769,0.017186,0.035327,-0.01814066,0.015861,-0.01975,0.035610264,0.004183,-0.010089,0.014272147,0.010121,-0.003444,0.013564919,-0.005309,0.000588,-0.005897433,-0.005023,0.005969,-0.010992142,0.018484,-0.002598,0.021082136
200701,0.036069,0.018751,0.01731802,0.007057,0.027273,-0.020215877,0.003586,0.015653,-0.012067173,0.013227,0.024677,-0.011450492,0.03538,-0.000151,0.035531368,0.01976,0.03945,-0.019690339,0.032527,0.021503,0.011024214,0.01092,0.021959,-0.011039208,0.012117,0.032874,-0.020756823,0.02259,0.033146,-0.010555826,0.014634,0.022566,-0.007931222
200702,-0.004976,0.005314,-0.010290803,-0.008207,-0.013926,0.005719087,-0.033598,-0.017111,-0.016487964,-0.031091,-0.013498,-0.017593216,-0.022396,-0.025807,0.003411149,-0.012334,-0.022695,0.010361064,-0.026203,0.007613,-0.033815951,-0.022825,-0.001565,-0.021259828,-0.025209,0.001484,-0.026692742,-0.02306,-0.008612,-0.014448591,-0.023012,-0.000521,-0.022490411
200703,0.01242,0.016976,-0.004555956,0.006472,0.023051,-0.016579245,0.012314,0.014899,-0.002585071,0.029087,-0.026217,0.055304315,0.003494,-0.002614,0.006107646,0.000334,0.026299,-0.025964643,0.019828,-0.005261,0.025088844,-0.000542,0.005198,-0.005740422,0.010279,0.000735,0.009543885,0.01909,0.00922,0.009870724,0.004485,0.015708,-0.011222516
200704,0.038961,0.046178,-0.007217281,0.047015,0.0293,0.017715081,0.050047,0.023526,0.026521109,0.048602,0.027917,0.020684916,0.026072,0.037737,-0.01166471,0.043094,0.033017,0.010077391,0.022271,0.033668,-0.011396932,0.04603,0.042209,0.003821255,0.046621,0.062388,-0.015767587,0.046717,0.033966,0.012751382,0.045661,0.020979,0.024681502
200705,0.063342,0.029984,0.033357601,0.032276,0.044499,-0.012222522,0.036143,0.036206,-0.000063512,0.045435,0.030412,0.015022781,0.032773,0.025993,0.006779714,0.054394,0.048517,0.005876939,0.054439,0.035833,0.018606727,0.042324,0.044272,-0.001948427,0.04142,0.038832,0.00258733,0.037868,0.037911,-0.000042994,0.034104,0.028851,0.005252403
200706,-0.019167,-0.017107,-0.002060235,-0.00538,-0.008437,0.003057024,-0.016417,-0.01261,-0.003806965,-0.001024,-0.011404,0.01037973,-0.023206,-0.041595,0.018388484,-0.013355,-0.008964,-0.004391657,-0.014674,-0.030766,0.016092095,-0.025583,-0.010307,-0.015275818,-0.004305,-0.016417,0.01211109,-0.00294,-0.02575,0.022810196,-0.017571,-0.023302,0.005731036
200707,-0.028698,-0.042152,0.013453718,-0.042941,-0.01462,-0.02832079,-0.023339,-0.039294,0.015954847,-0.013842,-0.093217,0.07937529,-0.03763,-0.076495,0.038864883,-0.05861,-0.019962,-0.038648582,-0.01524,-0.044501,0.029261744,-0.038461,-0.027815,-0.010646711,-0.006849,-0.053368,0.046518226,-0.007764,-0.050089,0.042325367,-0.033591,-0.035161,0.001570783
200708,0.001002,-0.001666,0.002668325,-0.00518,0.024237,-0.029417301,0.015561,0.017603,-0.002041815,0.026972,-0.013539,0.040511893,-0.000486,0.021566,-0.022051405,-0.026834,0.014889,-0.041722229,0.018703,-0.007688,0.026390272,0.009129,0.020819,-0.011690659,0.022914,0.012298,0.010616264,0.015131,-0.000386,0.015517984,0.01214,0.028382,-0.01624209
200709,0.026171,0.0326,-0.006428683,0.026964,0.065541,-0.038577158,0.02237,0.054234,-0.031864071,0.051861,-0.006561,0.058422123,0.038071,0.021284,0.016787084,0.028859,0.062092,-0.033232813,0.079428,0.019725,0.059702851,0.043564,0.057634,-0.01406916,0.054542,0.039461,0.015080395,0.057188,0.030278,0.026909931,0.031962,0.041782,-0.009819817
200710,0.025381,0.022652,0.002729218,0.003874,0.04021,-0.036335584,0.039635,0.042834,-0.003198797,0.03852,-0.052097,0.090617336,0.000692,-0.022317,0.023008681,0.006695,0.036066,-0.029370537,0.079462,-0.014255,0.093717209,0.065771,0.008816,0.056955486,0.03491,0.009401,0.02550905,0.051793,0.038449,0.013343626,0.011459,-0.000812,0.012270132
200711,-0.073335,-0.039602,-0.033733373,-0.059046,-0.063651,0.004604931,-0.047668,-0.057171,0.009503047,-0.033771,-0.161382,0.127610828,-0.04752,-0.079764,0.032243912,-0.063292,-0.053736,-0.009556064,-0.060569,-0.141547,0.080978466,-0.053061,-0.083685,0.030623791,-0.043374,-0.060655,0.017281066,-0.039239,-0.08424,0.045000869,-0.040013,-0.067512,0.027498748
200712,-0.014587,-0.017342,0.002754597,0.003054,0.01447,-0.01141666,0.009531,0.010214,-0.000682216,0.015397,-0.088671,0.104067906,-0.000684,-0.053997,0.053313144,-0.017523,0.041687,-0.059210362,0.044627,-0.069747,0.114374352,0.00151,0.024786,-0.023275226,0.015531,-0.002256,0.017786785,0.012008,-0.038878,0.050886088,-0.008438,0.004904,-0.013342254
200801,-0.096609,-0.073068,-0.023541749,-0.063216,-0.107286,0.044070113,-0.054447,-0.073149,0.018702362,-0.094376,0.021841,-0.116217115,-0.05985,-0.005576,-0.054273866,-0.058099,-0.07215,0.014050996,-0.13719,0.008699,-0.145889315,-0.075662,-0.076878,0.001215869,-0.09429,-0.079562,-0.014727886,-0.094082,-0.058816,-0.035265995,-0.055826,-0.041739,-0.014087235
200802,-0.031719,0.011852,-0.04357084,-0.061466,-0.048693,-0.012772791,-0.019806,-0.050326,0.030519565,-0.017475,-0.124511,0.107035331,-0.062176,-0.113621,0.051444653,-0.048227,0.023436,-0.071663193,0.020514,-0.133334,0.153847527,-0.089378,-0.014311,-0.07506654,-0.012646,-0.041534,0.028888345,-0.019912,-0.071604,0.051691836,-0.031579,-0.04635,0.014771038
200803,-0.016229,0.003869,-0.020097502,-0.001428,-0.005507,0.004078987,-0.011721,-0.011485,-0.000236572,-0.004595,-0.075445,0.070849701,0.011596,-0.023214,0.034810665,-0.024053,-0.004003,-0.020050224,-0.001402,-0.0938,0.092398522,0.008557,0.00178,0.006776764,0.002004,-0.015194,0.017198203,0.00739,-0.079426,0.086815964,-0.002075,-0.006705,0.004630313
200804,0.069882,0.018158,0.051724795,0.036787,0.09093,-0.054143229,0.04045,0.075255,-0.034804969,0.038353,0.093395,-0.055041883,0.02369,0.055357,-0.031666308,0.05157,0.062284,-0.010714548,0.112082,0.075934,0.036148487,0.051977,0.059409,-0.007431096,0.059836,0.0473,0.012536313,0.074419,0.061379,0.013040096,0.037555,0.049129,-0.011573664
200805,0.072015,0.052178,0.019837438,0.017558,0.038799,-0.02124066,0.020502,0.028653,-0.008151196,0.022224,-0.066046,0.088270506,0.019636,-0.065202,0.08483806,0.043387,0.055256,-0.011869167,0.069319,-0.048059,0.117377301,0.003385,0.041171,-0.037785559,0.02254,0.045662,-0.023122226,0.030831,0.013604,0.017227601,0.012317,0.028635,-0.016317956
200806,-0.028067,-0.062028,0.033960793,-0.072634,-0.082642,0.010008174,-0.107905,-0.071554,-0.036350471,-0.041066,-0.243805,0.202739805,-0.070499,-0.199288,0.128789384,-0.07607,-0.010095,-0.065975087,-0.002697,-0.19929,0.196593376,-0.11208,-0.062488,-0.049591393,-0.053756,-0.094764,0.041008311,-0.045412,-0.112412,0.066999938,-0.085797,-0.071187,-0.014609705
200807,-0.084761,-0.020579,-0.064182848,-0.03137,-0.048911,0.017541489,0.017655,-0.04473,0.062384959,-0.041815,0.083841,-0.125656721,-0.005021,0.076234,-0.081255788,-0.010534,-0.113549,0.103014858,-0.098952,0.001247,-0.100198438,0.020173,-0.083145,0.103318608,-0.034914,-0.006056,-0.028858252,-0.035732,-0.018623,-0.017108716,0.012103,-0.047856,0.05995888
200808,0.014406,-0.001199,0.015604751,0.04554,0.000505,0.045035676,0.022603,-0.000996,0.023598589,0.009449,-0.004304,0.013752912,0.047743,-0.006989,0.054731344,0.026644,-0.009748,0.036392531,-0.028932,-0.002511,-0.026420552,0.014882,-0.002664,0.017545535,0.021431,0.034092,-0.012661046,0.015098,-0.002049,0.017147474,0.018708,-0.020673,0.039381195
200809,-0.170453,-0.13609,-0.034362739,-0.096248,-0.142969,0.046721176,-0.085401,-0.141427,0.056025731,-0.074237,-0.162247,0.088009435,-0.051989,-0.046823,-0.005165976,-0.113662,-0.185069,0.071407065,-0.150757,-0.20921,0.058452098,-0.092837,-0.150899,0.058062247,-0.105488,-0.128091,0.022602783,-0.097595,-0.238457,0.140861866,-0.07133,-0.136216,0.064885456
200810,-0.209575,-0.220563,0.010987454,-0.19131,-0.188072,-0.003238829,-0.180975,-0.212781,0.031806188,-0.119916,-0.302922,0.183005919,-0.162836,-0.231452,0.068615902,-0.185444,-0.249087,0.063642384,-0.151423,-0.289633,0.138210696,-0.184037,-0.226462,0.042425655,-0.138425,-0.253979,0.11555448,-0.137972,-0.264368,0.126396273,-0.163807,-0.218975,0.055167903
200811,-0.108119,-0.077104,-0.031014861,-0.103511,-0.095217,-0.008293622,-0.089832,-0.118497,0.028664635,-0.061262,-0.195269,0.134007563,-0.076627,-0.174,0.097373473,-0.098422,-0.093391,-0.005031031,-0.080136,-0.165984,0.08584778,-0.111222,-0.074317,-0.036904922,-0.058521,-0.119235,0.060713487,-0.041944,-0.118892,0.076947399,-0.066521,-0.122958,0.056436547
200812,0.019985,0.06586,-0.045874776,0.022842,0.022861,-0.000019009,0.048918,0.019109,0.029809607,0.014455,0.031486,-0.017030849,0.023201,-0.005436,0.028636304,0.012117,0.008547,0.003569949,0.004643,0.123303,-0.118660344,0.02349,0.022445,0.001044612,0.014127,0.056919,-0.042792384,0.008231,0.042732,-0.034501035,0.016448,0.022653,-0.006204816
200901,-0.041273,-0.03642,-0.00485204,-0.039583,-0.025727,-0.013856979,-0.109438,-0.072108,-0.037330252,-0.058828,-0.256748,0.19792034,-0.073281,-0.24357,0.170288832,-0.073274,-0.014831,-0.058442373,-0.126828,-0.119068,-0.007759809,-0.109895,-0.045849,-0.064046163,-0.053577,-0.027985,-0.02559226,-0.049439,-0.081543,0.032104096,-0.095358,-0.118655,0.023296235
200902,-0.071482,-0.078657,0.007174975,-0.083436,-0.062926,-0.020509311,-0.102078,-0.082405,-0.019672894,-0.092834,-0.254672,0.161837892,-0.058846,-0.146737,0.087891318,-0.077445,-0.117587,0.040141757,-0.053657,-0.184988,0.131330904,-0.095129,-0.093636,-0.001492433,-0.067426,-0.11062,0.043194048,-0.065815,-0.113234,0.047418715,-0.105125,-0.097871,-0.007253407
200903,0.107036,0.095092,0.011943352,0.10013,0.115374,-0.01524474,0.060545,0.096583,-0.036038626,0.079175,0.124672,-0.045497173,0.10965,0.133011,-0.023361129,0.110132,0.121021,-0.01088891,0.042333,0.127873,-0.085539229,0.12537,0.104349,0.021020331,0.082327,0.057965,0.024362177,0.078342,0.091287,-0.012945467,0.079681,0.125939,-0.046258279
200904,0.110299,0.09937,0.010928851,0.130673,0.100463,0.030209609,0.140877,0.165385,-0.024507822,0.029121,0.282143,-0.253022896,0.090515,0.199527,-0.10901205,0.116095,0.142958,-0.026863503,-0.008175,0.387454,-0.395628706,0.110314,0.10189,0.008424172,0.068504,0.112342,-0.04383714,0.044428,0.160121,-0.115693308,0.099465,0.139869,-0.040404448
200905,0.076172,0.061775,0.014397149,0.071933,0.080919,-0.008986456,0.058579,0.107044,-0.048464988,0.03459,0.158893,-0.124302793,0.020535,0.12406,-0.103524619,0.073926,0.105742,-0.031815673,0.016781,0.194405,-0.177623804,0.065963,0.094128,-0.02816468,0.047182,0.075279,-0.028096416,0.054459,0.086292,-0.031832791,0.038807,0.148556,-0.109749758
200906,-0.00488,0.013878,-0.018758273,-0.022902,-0.002832,-0.020069799,0.002769,-0.013072,0.015840696,0.020397,0.007569,0.012828277,0.034061,-0.02774,0.061800938,0.001497,-0.048984,0.050480174,0.029742,-0.002376,0.032118307,0.028441,-0.02244,0.050880826,0.019906,0.01112,0.008786087,0.03289,-0.018485,0.05137462,0.009044,-0.014779,0.023822627
200907,0.097026,0.055275,0.041750925,0.10182,0.073297,0.0285233,0.058213,0.088728,-0.030514944,0.062996,0.166893,-0.103897143,0.042818,0.10397,-0.061151585,0.06332,0.085842,-0.022521786,0.069408,0.12885,-0.059442381,0.057988,0.062703,-0.004714656,0.069367,0.100559,-0.031191248,0.049186,0.12318,-0.073993996,0.073782,0.078262,-0.004479951
200908,0.01301,0.038758,-0.025748751,0.045336,0.029581,0.015755613,0.034125,0.064466,-0.030340918,0.020684,0.085393,-0.064709095,0.032834,0.107209,-0.074374687,0.030978,0.004292,0.026685466,-0.001419,0.136794,-0.138213434,0.056821,0.020838,0.03598355,0.014655,0.043573,-0.028917922,0.01245,0.041899,-0.029449152,0.025723,0.069777,-0.044053977
200909,0.077624,0.042808,0.034815682,0.060323,0.052173,0.008149238,0.032068,0.047589,-0.015521093,0.034452,0.103269,-0.068817912,0.032434,0.018911,0.013523119,0.054417,0.089359,-0.034941369,0.043857,0.134683,-0.09082569,0.046625,0.082878,-0.036252704,0.036741,0.083683,-0.046942418,0.037793,0.061832,-0.024038955,0.035435,0.033555,0.00187948
200910,-0.016609,-0.057793,0.041183596,-0.031598,-0.022411,-0.009187064,0.00717,-0.074745,0.081914676,-0.005652,-0.077768,0.072116524,0.014178,-0.064479,0.078656394,-0.03856,-0.052278,0.013718133,-0.039951,-0.120961,0.081010318,-0.020233,-0.049345,0.029112037,-0.003287,-0.074482,0.071195582,-0.006488,-0.10688,0.1003926,-0.010151,-0.068738,0.058587075
200911,0.074203,0.07116,0.003043285,0.032483,0.055811,-0.023327515,0.059294,0.052154,0.007139851,0.059704,0.042122,0.017581922,0.05609,0.053987,0.002102005,0.05032,0.04851,0.001810218,0.063582,0.056607,0.00697526,0.049451,0.046845,0.002606055,0.057418,0.063884,-0.006466802,0.061556,0.057551,0.004005193,0.057542,0.04588,0.011661798
200912,0.05068,0.035974,0.014706158,0.04354,0.038567,0.004972846,0.00163,0.01349,-0.011860507,0.038199,0.092995,-0.054796023,0.015558,0.002276,0.013281929,0.044673,0.075852,-0.031179274,0.045846,0.045101,0.000745016,0.036146,0.060733,-0.024586863,0.020888,0.086091,-0.065203473,0.031797,0.076939,-0.045141703,0.024105,0.009192,0.014913013
201001,-0.064811,-0.023075,-0.041735577,-0.065221,-0.061164,-0.004056994,-0.025097,-0.017254,-0.007842686,-0.050532,-0.031911,-0.018620697,-0.032627,-0.007076,-0.025551297,-0.062627,-0.047253,-0.015374487,-0.072299,-0.000314,-0.071985664,-0.041824,-0.050664,0.008839674,-0.050964,-0.05226,0.001295424,-0.04623,-0.025356,-0.020873873,-0.034646,-0.030414,-0.004232019
201002,0.044878,0.03851,0.006367281,0.053553,0.032418,0.021135366,0.034963,0.037599,-0.002635813,0.024433,0.058637,-0.034204098,0.037642,0.040185,-0.002542822,0.058635,0.037974,0.020660793,0.08362,0.014175,0.069445321,0.028425,0.042758,-0.014332794,0.023468,0.066525,-0.043057222,0.027486,0.057111,-0.029625798,0.02962,0.043704,-0.01408422
201003,0.065207,0.063686,0.001521068,0.070011,0.072874,-0.002862893,0.049922,0.094484,-0.044562471,0.056557,0.080363,-0.023805952,0.052962,0.087373,-0.034411489,0.078904,0.045215,0.033689105,0.088749,0.044176,0.044573434,0.0837,0.040324,0.043375792,0.056319,0.083474,-0.027154873,0.066261,0.079696,-0.013434668,0.053499,0.072088,-0.018589673
